model,n_trials,subject_id,source_study,negative_log_likelihood,log_likelihood,aic,bic,uniform_choice_nll,nll_improvement_over_uniform,uniform_choice_fit,n_parameters_at_lower_bound,n_parameters_at_upper_bound,n_parameters_at_any_bound,converged,optimizer_message,n_function_evaluations,n_iterations,n_starts,learning_rate,inverse_temperature,outcome_sensitivity,loss_aversion,response_consistency
pvl_delta,100,241,SteingroverInPrep,130.58279938808818,-130.58279938808818,269.16559877617635,279.5862795201287,138.6294361119891,8.046636723900889,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,305,50,32,0.009700130212413,,1e-06,4.395365517189769,1.7766846672317425
q_learning,100,241,SteingroverInPrep,137.88506072319322,-137.88506072319322,279.77012144638644,284.98046181836264,138.6294361119891,0.7443753887958451,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,4,2,1.0,0.0686346994311967,,,
pvl_delta,100,242,SteingroverInPrep,138.5390245259817,-138.5390245259817,285.0780490519634,295.4987297959157,138.6294361119891,0.0904115860073773,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,370,44,32,7.49442772921288e-06,,0.2434725647393764,10.0,4.770011307976867
q_learning,100,242,SteingroverInPrep,138.62893211957086,-138.62893211957086,281.2578642391417,286.4682046111179,138.6294361119891,0.0005039924182028,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,2,9,0.0002446883962664,3.0,,,
pvl_delta,100,243,SteingroverInPrep,119.57867430260464,-119.57867430260464,247.1573486052093,257.5780293491617,138.6294361119891,19.05076180938441,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,75,12,32,0.1852771869833306,,1e-06,0.3486816710494336,1.0346170841122189
q_learning,100,243,SteingroverInPrep,138.3265894451931,-138.3265894451931,280.6531788903862,285.8635192623624,138.6294361119891,0.3028466667959719,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,9,3,1.0,0.0448966951842613,,,
pvl_delta,100,244,SteingroverInPrep,64.66981575808784,-64.66981575808784,137.33963151617567,147.76031226012805,138.6294361119891,73.95962035390123,False,1,1,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,855,108,32,0.7563436648661557,,2.0,1e-06,1.4819035402405916
q_learning,100,244,SteingroverInPrep,137.10164606261085,-137.10164606261085,278.20329212522165,283.41363249719785,138.6294361119891,1.5277900493782397,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,3,2,1.0,0.0891685360788527,,,
pvl_delta,100,245,SteingroverInPrep,110.57672715842666,-110.57672715842666,229.15345431685333,239.5741350608057,138.6294361119891,28.0527089535624,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,155,21,32,0.2184303987332496,,0.0154690919355561,0.1809868210161813,1.1923421707251862
q_learning,100,245,SteingroverInPrep,135.56156050432946,-135.56156050432946,275.1231210086589,280.3334613806352,138.6294361119891,3.0678756076596017,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,69,15,10,1.0,0.1274727764193044,,,
pvl_delta,100,246,SteingroverInPrep,114.69755812149118,-114.69755812149118,237.39511624298237,247.81579698693474,138.62943611198907,23.93187799049788,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,300,42,33,0.0012905936964567348,,1.351071072952458,0.3565468668440721,5.0
q_learning,100,246,SteingroverInPrep,116.27454465010256,-116.27454465010256,236.54908930020517,241.7594296721813,138.6294361119891,22.354891461886496,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,5,10,0.0017315054498957,99.99999999701885,,,
pvl_delta,100,247,SteingroverInPrep,87.07747363635835,-87.07747363635835,182.1549472727167,192.57562801666907,138.6294361119891,51.55196247563072,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,480,65,32,0.0238107690070191,,0.32340240284075,2.801367820867505,2.4510492940483344
q_learning,100,247,SteingroverInPrep,123.88334510421964,-123.88334510421964,251.7666902084393,256.9770305804155,138.6294361119891,14.746091007769422,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,54,14,9,0.9025903549307376,0.4338640165464304,,,
pvl_delta,100,248,SteingroverInPrep,59.91747393020136,-59.91747393020136,127.83494786040272,138.25562860435508,138.6294361119891,78.7119621817877,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,705,96,32,0.1258005595784408,,1.9832051275049711,10.0,0.3911108819209937
q_learning,100,248,SteingroverInPrep,63.351462982565,-63.351462982565,130.70292596513,135.91326633710617,138.6294361119891,75.27797312942407,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,132,25,6,0.0810915485480567,10.858992218591236,,,
pvl_delta,100,249,SteingroverInPrep,113.55490494249428,-113.55490494249428,235.10980988498852,245.53049062894087,138.6294361119891,25.07453116949479,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,645,80,32,0.0516998478409075,,0.9739070076601268,0.3079117091923001,1.6655828397553434
q_learning,100,249,SteingroverInPrep,136.0039224163544,-136.0039224163544,276.0078448327088,281.218185204685,138.6294361119891,2.625513695634652,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,2,2,1.0,0.107991912143276,,,
pvl_delta,100,250,SteingroverInPrep,123.57818678732886,-123.57818678732886,255.1563735746577,265.57705431861007,138.6294361119891,15.051249324660205,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,355,38,32,0.1108856381640902,,1e-06,5.50215790610116,0.6950007479673924
q_learning,100,250,SteingroverInPrep,134.0997985598369,-134.0997985598369,272.1995971196738,277.40993749165,138.6294361119891,4.529637552152167,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,54,12,10,0.6970441480156168,0.2586145669166191,,,
pvl_delta,100,251,SteingroverInPrep,107.83164590927164,-107.83164590927164,223.66329181854329,234.08397256249563,138.6294361119891,30.79779020271744,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,185,25,32,0.1315202010717671,,0.6388960604809572,0.3174849650168702,1.479999597874719
q_learning,100,251,SteingroverInPrep,137.18362728636097,-137.18362728636097,278.36725457272195,283.5775949446981,138.6294361119891,1.4458088256280917,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,4,2,1.0,0.0863239078675486,,,
pvl_delta,100,252,SteingroverInPrep,117.49417261625383,-117.49417261625383,242.9883452325077,253.40902597646007,138.6294361119891,21.135263495735217,False,1,1,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,130,16,32,0.999999,,1e-06,0.2943377244762091,0.7274793483517776
q_learning,100,252,SteingroverInPrep,126.79450735988976,-126.79450735988976,257.58901471977947,262.7993550917557,138.6294361119891,11.834928752099316,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,21,4,10,1.0,0.2952656705942375,,,
pvl_delta,100,253,SteingroverInPrep,82.0543518695761,-82.0543518695761,172.1087037391522,182.52938448310456,138.6294361119891,56.57508424241297,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,135,18,32,0.1611201284752846,,1.2820210079327587,0.1262182319196096,2.0382769450551104
q_learning,100,253,SteingroverInPrep,135.2610341252001,-135.2610341252001,274.5220682504002,279.7324086223764,138.6294361119891,3.3684019867889674,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,6,3,0.5290508351717778,0.2613675054081455,,,
pvl_delta,100,254,SteingroverInPrep,52.867244927390885,-52.867244927390885,113.73448985478176,124.15517059873414,138.6294361119891,85.76219118459818,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,310,36,32,0.0183203642260355,,1e-06,5.292001041692244,2.8108806314917025
q_learning,100,254,SteingroverInPrep,66.486138644546,-66.486138644546,136.972277289092,142.18261766106818,138.6294361119891,72.14329746744306,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,4,7,0.005681004448546,100.0,,,
pvl_delta,100,255,SteingroverInPrep,136.55997274365183,-136.55997274365183,281.1199454873037,291.54062623125606,138.6294361119891,2.0694633683372103,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,380,53,32,0.000136156941218,,0.1730128951560957,2.645592451771722,4.937361495884252
q_learning,100,255,SteingroverInPrep,138.62943611198918,-138.62943611198918,281.2588722239784,286.46921259595456,138.6294361119891,-1.1368683772161605e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,
pvl_delta,100,256,SteingroverInPrep,87.5111862529444,-87.5111862529444,183.0223725058888,193.4430532498412,138.6294361119891,51.11824985904467,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,355,40,32,0.0017527587095559,,0.7621323648017464,0.7830374883153842,5.0
q_learning,100,256,SteingroverInPrep,97.63608859557982,-97.63608859557982,199.27217719115964,204.4825175631358,138.6294361119891,40.99334751640925,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,153,31,8,0.0020470599101354,100.0,,,
pvl_delta,100,257,SteingroverInPrep,88.04875788837789,-88.04875788837789,184.09751577675576,194.51819652070816,138.6294361119891,50.58067822361117,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,105,18,32,0.4341322527983061,,0.4883115033406409,1e-06,1.2969485678442303
q_learning,100,257,SteingroverInPrep,133.34924776169456,-133.34924776169456,270.6984955233891,275.9088358953653,138.6294361119891,5.280188350294509,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,4,2,1.0,0.2031557649991789,,,
pvl_delta,100,258,SteingroverInPrep,40.81446376784474,-40.81446376784474,89.62892753568948,100.04960827964186,138.6294361119891,97.81497234414432,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,255,38,32,0.0139676334946523,,0.5008420145926581,3.5692130931917685,2.869352012938041
q_learning,100,258,SteingroverInPrep,44.12332820257135,-44.12332820257135,92.2466564051427,97.45699677711887,138.6294361119891,94.50610790941772,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,141,26,7,0.009454189276871,54.717592149222845,,,
pvl_delta,100,259,SteingroverInPrep,107.4322886666757,-107.4322886666757,222.8645773333514,233.28525807730375,138.6294361119891,31.19714744531336,False,1,1,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,270,27,32,0.0006174337568246,,1e-06,3.3129069598814738,4.999999974476412
q_learning,100,259,SteingroverInPrep,127.89358796046945,-127.89358796046945,259.78717592093886,264.99751629291507,138.6294361119891,10.735848151519631,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,180,38,10,0.0013050289627797,100.0,,,
pvl_delta,100,260,SteingroverInPrep,111.79156310316466,-111.79156310316466,231.58312620632933,242.0038069502817,138.6294361119891,26.837873008824403,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,130,18,32,0.9868044227587908,,0.3743924890483971,0.2323537640182914,0.9233361702634972
q_learning,100,260,SteingroverInPrep,126.60235519952356,-126.60235519952356,257.20471039904714,262.4150507710233,138.6294361119891,12.027080912465507,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,21,4,10,1.0,0.3044491464679402,,,
pvl_delta,100,261,SteingroverInPrep,77.60620510921066,-77.60620510921066,163.21241021842133,173.6330909623737,138.6294361119891,61.0232310027784,False,1,1,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,190,29,32,0.7422158558044679,,2.0,1e-06,1.3185418851217845
q_learning,100,261,SteingroverInPrep,135.03058982578315,-135.03058982578315,274.0611796515663,279.2715200235425,138.6294361119891,3.5988462862059123,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,8,2,0.9660664814588732,0.1552485779734755,,,
pvl_delta,100,262,SteingroverInPrep,90.5313735397453,-90.5313735397453,189.0627470794906,199.48342782344295,138.6294361119891,48.09806257224376,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,525,75,32,0.00100058197839,,0.825432149981113,2.0408467235421983,5.0
q_learning,100,262,SteingroverInPrep,97.87944108972911,-97.87944108972911,199.75888217945823,204.9692225514344,138.6294361119891,40.74999502225995,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,4,9,0.003439006774286,100.0,,,
pvl_delta,100,263,SteingroverInPrep,101.155493088686,-101.155493088686,210.310986177372,220.7316669213244,138.6294361119891,37.473943023303065,False,1,1,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,75,11,32,0.999999,,1e-06,1.0912162691524316,0.7258144758163592
q_learning,100,263,SteingroverInPrep,124.0970487557286,-124.0970487557286,252.1940975114572,257.4044378834334,138.6294361119891,14.532387356260472,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,33,9,10,0.541894189338281,0.5619984054190851,,,
pvl_delta,100,264,SteingroverInPrep,138.16112853039533,-138.16112853039533,284.32225706079066,294.742937804743,138.6294361119891,0.4683075815937343,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,165,18,32,0.0050516711628978,,1e-06,1.1999050772809965,1.4342388450652306
q_learning,100,264,SteingroverInPrep,138.62943611198918,-138.62943611198918,281.2588722239784,286.46921259595456,138.6294361119891,-1.1368683772161605e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,
pvl_delta,100,265,SteingroverInPrep,126.5699855835391,-126.5699855835391,261.1399711670782,271.56065191103056,138.6294361119891,12.059450528449972,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,100,15,32,0.1754169012631477,,0.3021047573783182,0.0983182012292755,1.071581806664945
q_learning,100,265,SteingroverInPrep,137.32452614195643,-137.32452614195643,278.64905228391285,283.85939265588905,138.6294361119891,1.3049099700326394,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,4,2,1.0,0.1058988562343823,,,
pvl_delta,100,266,SteingroverInPrep,91.31845502240316,-91.31845502240316,190.6369100448063,201.0575907887587,138.6294361119891,47.31098108958591,False,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,365,43,32,0.1260960516333723,,1e-06,1e-06,1.5309177067885642
q_learning,100,266,SteingroverInPrep,135.7424254100794,-135.7424254100794,275.4848508201588,280.695191192135,138.6294361119891,2.8870107019096736,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,24,6,2,0.9210441819933026,0.1746078128186404,,,
pvl_delta,100,267,SteingroverInPrep,116.08650239449727,-116.08650239449727,240.17300478899452,250.5936855329469,138.6294361119891,22.542933717491792,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,410,56,32,0.1383464777528721,,1.4378021008098427,0.2100755046984522,1.3856840839918891
q_learning,100,267,SteingroverInPrep,122.80393158825828,-122.80393158825828,249.60786317651656,254.81820354849276,138.6294361119891,15.825504523730784,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,48,12,10,0.3563562657584577,0.5890580395849926,,,
pvl_delta,100,268,SteingroverInPrep,138.6294361119475,-138.6294361119475,285.258872223895,295.67955296784737,138.6294361119891,4.155253918725066e-11,True,2,0,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,2,32,1e-06,,1e-06,1.801778503471829,2.1186808346023025e-06
q_learning,100,268,SteingroverInPrep,138.62943611198918,-138.62943611198918,281.2588722239784,286.46921259595456,138.6294361119891,-1.1368683772161605e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,
pvl_delta,100,269,SteingroverInPrep,33.924625842629695,-33.924625842629695,75.84925168525939,86.26993242921176,138.6294361119891,104.70481026935936,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,155,27,32,0.0693934164310588,,0.1473391634277809,6.072649442833246,1.980035014909057
q_learning,100,269,SteingroverInPrep,41.51952130392822,-41.51952130392822,87.03904260785644,92.24938297983265,138.6294361119891,97.10991480806084,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,87,20,9,0.036904365626026,17.543380251146527,,,
pvl_delta,100,270,SteingroverInPrep,64.2370794814981,-64.2370794814981,136.4741589629962,146.89483970694857,138.6294361119891,74.39235663049097,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,945,124,32,0.3593233938879915,,0.8547422141626168,0.048876495028212,1.4450468874865328
q_learning,100,270,SteingroverInPrep,132.05194394369948,-132.05194394369948,268.10388788739897,273.3142282593752,138.6294361119891,6.577492168289581,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,3,2,1.0,0.2330955804361025,,,
pvl_delta,100,271,SteingroverInPrep,124.08407344964252,-124.08407344964252,256.16814689928503,266.5888276432374,138.6294361119891,14.545362662346548,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,285,32,32,0.9971407487404732,,0.9011405152727922,1e-06,0.7925672137616554
q_learning,100,271,SteingroverInPrep,136.42344369047515,-136.42344369047515,276.8468873809503,282.0572277529265,138.6294361119891,2.205992421513912,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,3,2,1.0,0.1274810597686019,,,
pvl_delta,100,272,SteingroverInPrep,66.64315775115742,-66.64315775115742,141.28631550231484,151.7069962462672,138.6294361119891,71.98627836083165,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,465,66,32,0.0039546427503853,,0.6228439393246126,1.7077706928099163,4.380412799556196
q_learning,100,272,SteingroverInPrep,81.31649425925676,-81.31649425925676,166.6329885185135,171.8433288904897,138.6294361119891,57.31294185273231,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,144,35,9,0.0031650882696784,100.0,,,
pvl_delta,100,273,SteingroverInPrep,115.4628229187936,-115.4628229187936,238.9256458375872,249.3463265815396,138.6294361119891,23.16661319319546,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,665,76,32,0.0787321217130303,,0.3693104570668613,2.608353155492249,1.377104730078485
q_learning,100,273,SteingroverInPrep,126.52280632104444,-126.52280632104444,257.0456126420889,262.2559530140651,138.6294361119891,12.106629790944623,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,10,10,0.056785100078465,3.4053536287094235,,,
pvl_delta,100,274,SteingroverInPrep,131.61407190406646,-131.61407190406646,271.2281438081329,281.6488245520853,138.6294361119891,7.015364207922602,False,1,1,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,540,72,32,0.1211063625624658,,2.0,1e-06,0.7753426661516377
q_learning,100,274,SteingroverInPrep,138.46138005853098,-138.46138005853098,280.922760117062,286.13310048903816,138.6294361119891,0.1680560534580877,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,33,9,3,1.0,0.0329326925228022,,,
pvl_delta,100,275,SteingroverInPrep,124.10081891700004,-124.10081891700004,256.20163783400005,266.6223185779524,138.6294361119891,14.52861719498904,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,140,19,32,0.999999,,0.1385012691643517,1.2900129182626636,0.4517620466129894
q_learning,100,275,SteingroverInPrep,131.66644348856178,-131.66644348856178,267.3328869771236,272.54322734909977,138.6294361119891,6.962992623427283,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,4,10,1.0,0.2242304092603152,,,
pvl_delta,100,276,SteingroverInPrep,84.14243640071422,-84.14243640071422,176.28487280142843,186.7055535453808,138.6294361119891,54.48699971127485,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,310,35,32,0.0108707828769609,,1e-06,4.962543722842783,2.8143062671572268
q_learning,100,276,SteingroverInPrep,118.5932041161768,-118.5932041161768,241.1864082323536,246.39674860432976,138.6294361119891,20.036231995812276,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,3,10,0.0011864639117113,100.0,,,
